Sample in Buffer,Sample in Window,TRIGGER,trig[1:0],rxdatak[3:0],rxdata[31:0],DETECT/Q[1:0]
8999,8999,0,3,0,00004a4a,3
9000,9000,0,3,2,0000bc4a,3
9001,9001,0,3,3,0000f7f7,3
9002,9002,0,3,0,000002ff,3
9003,9003,0,3,0,00004a00,3
9004,9004,0,3,0,00004a4a,3
9005,9005,0,3,0,00004a4a,3
9006,9006,0,3,0,00004a4a,3
9007,9007,0,3,0,00004a4a,3
9008,9008,0,3,2,0000bc4a,3
9009,9009,0,3,3,0000f7f7,3
9010,9010,0,3,0,000002ff,3
9011,9011,0,3,0,00004a00,3
9012,9012,0,3,0,00004a4a,3
9013,9013,0,3,0,00004a4a,3
9014,9014,0,3,0,00004a4a,3
9015,9015,0,3,0,00004a4a,3
9016,9016,0,3,2,0000bc4a,3
9017,9017,0,3,3,0000f7f7,3
9018,9018,0,3,0,000002ff,3
9019,9019,0,3,0,00004a00,3
9020,9020,0,3,0,00004a4a,3
9021,9021,0,3,0,00004a4a,3
9022,9022,0,3,0,00004a4a,3
9023,9023,0,3,0,00004a4a,3
9024,9024,0,3,2,0000bc4a,3
9025,9025,0,3,3,0000f7f7,3
9026,9026,0,3,0,000002ff,3
9027,9027,0,3,0,00004a00,3
9028,9028,0,3,0,00004a4a,3
9029,9029,0,3,0,00004a4a,3
9030,9030,0,3,0,00004a4a,3
9031,9031,0,3,0,00004a4a,3
9032,9032,0,3,2,0000bc4a,3
9033,9033,0,3,3,0000f7f7,3
9034,9034,0,3,0,000002ff,3
9035,9035,0,3,0,00004a00,3
9036,9036,0,3,0,00004a4a,3
9037,9037,0,3,0,00004a4a,3
9038,9038,0,3,0,00004a4a,3
9039,9039,0,3,0,00004a4a,3
9040,9040,0,3,2,0000bc4a,3
9041,9041,0,3,3,0000f7f7,3
9042,9042,0,3,0,000002ff,3
9043,9043,0,3,0,00004a00,3
9044,9044,0,3,0,00004a4a,3
9045,9045,0,3,0,00004a4a,3
9046,9046,0,3,0,00004a4a,3
9047,9047,0,3,0,00004a4a,3
9048,9048,0,3,2,0000bc4a,3
9049,9049,0,3,3,0000f7f7,3
9050,9050,0,3,0,000002ff,3
9051,9051,0,3,0,00004a00,3
9052,9052,0,3,0,00004a4a,3
9053,9053,0,3,0,00004a4a,3
9054,9054,0,3,0,00004a4a,3
9055,9055,0,3,0,00004a4a,3
9056,9056,0,3,2,0000bc4a,3
9057,9057,0,3,3,0000f7f7,3
9058,9058,0,3,0,000002ff,3
9059,9059,0,3,0,00004a00,3
9060,9060,0,3,0,00004a4a,3
9061,9061,0,3,0,00004a4a,3
9062,9062,0,3,0,00004a4a,3
9063,9063,0,3,0,00004a4a,3
9064,9064,0,3,2,0000bc4a,3
9065,9065,0,3,3,0000f7f7,3
9066,9066,0,3,0,000002ff,3
9067,9067,0,3,0,00004a00,3
9068,9068,0,3,0,00004a4a,3
9069,9069,0,3,0,00004a4a,3
9070,9070,0,3,0,00004a4a,3
9071,9071,0,3,0,00004a4a,3
9072,9072,0,3,2,0000bc4a,3
9073,9073,0,3,3,0000f7f7,3
9074,9074,0,3,0,000002ff,3
9075,9075,0,3,0,00004a00,3
9076,9076,0,3,0,00004a4a,3
9077,9077,0,3,0,00004a4a,3
9078,9078,0,3,0,00004a4a,3
9079,9079,0,3,0,00004a4a,3
9080,9080,0,3,2,0000bc4a,3
9081,9081,0,3,3,0000f7f7,3
9082,9082,0,3,0,000002ff,3
9083,9083,0,3,0,00004a00,3
9084,9084,0,3,0,00004a4a,3
9085,9085,0,3,0,00004a4a,3
9086,9086,0,3,0,00004a4a,3
9087,9087,0,3,0,00004a4a,3
9088,9088,0,3,2,0000bc4a,3
9089,9089,0,3,3,0000f7f7,3
9090,9090,0,3,0,000002ff,3
9091,9091,0,3,0,00004a00,3
9092,9092,0,3,0,00004a4a,3
9093,9093,0,3,0,00004a4a,3
9094,9094,0,3,0,00004a4a,3
9095,9095,0,3,0,00004a4a,3
9096,9096,0,3,2,0000bc4a,3
9097,9097,0,3,3,0000f7f7,3
9098,9098,0,3,0,000002ff,3
9099,9099,0,3,0,00004a00,3
9100,9100,0,3,0,00004a4a,3
9101,9101,0,3,0,00004a4a,3
9102,9102,0,3,0,00004a4a,3
9103,9103,0,3,0,00004a4a,3
9104,9104,0,3,2,0000bc4a,3
9105,9105,0,3,3,0000f7f7,3
9106,9106,0,3,0,000002ff,3
9107,9107,0,3,0,00004a00,3
9108,9108,0,3,0,00004a4a,3
9109,9109,0,3,0,00004a4a,3
9110,9110,0,3,0,00004a4a,3
9111,9111,0,3,0,00004a4a,3
9112,9112,0,3,2,0000bc4a,3
9113,9113,0,3,3,0000f7f7,3
9114,9114,0,3,0,000002ff,3
9115,9115,0,3,0,00004a00,3
9116,9116,0,3,0,00004a4a,3
9117,9117,0,3,0,00004a4a,3
9118,9118,0,3,0,00004a4a,3
9119,9119,0,3,0,00004a4a,3
9120,9120,0,3,2,0000bc4a,3
9121,9121,0,3,3,0000f7f7,3
9122,9122,0,3,0,000002ff,3
9123,9123,0,3,0,00004a00,3
9124,9124,0,3,0,00004a4a,3
9125,9125,0,3,0,00004a4a,3
9126,9126,0,3,0,00004a4a,3
9127,9127,0,3,0,00004a4a,3
9128,9128,0,3,2,0000bc4a,3
9129,9129,0,3,3,0000f7f7,3
9130,9130,0,3,0,000002ff,3
9131,9131,0,3,0,00004a00,3
9132,9132,0,3,0,00004a4a,3
9133,9133,0,3,0,00004a4a,3
9134,9134,0,3,0,00004a4a,3
9135,9135,0,3,0,00004a4a,3
9136,9136,0,3,2,0000bc4a,3
9137,9137,0,3,3,0000f7f7,3
9138,9138,0,3,0,000002ff,3
9139,9139,0,3,0,00004a00,3
9140,9140,0,3,0,00004a4a,3
9141,9141,0,3,0,00004a4a,3
9142,9142,0,3,0,00004a4a,3
9143,9143,0,3,0,00004a4a,3
9144,9144,0,3,2,0000bc4a,3
9145,9145,0,3,3,0000f7f7,3
9146,9146,0,3,0,000002ff,3
9147,9147,0,3,0,00004a00,3
9148,9148,0,3,0,00004a4a,3
9149,9149,0,3,0,00004a4a,3
9150,9150,0,3,0,00004a4a,3
9151,9151,0,3,0,00004a4a,3
9152,9152,0,3,2,0000bc4a,3
9153,9153,0,3,3,0000f7f7,3
9154,9154,0,3,0,000002ff,3
9155,9155,0,3,0,00004a00,3
9156,9156,0,3,0,00004a4a,3
9157,9157,0,3,0,00004a4a,3
9158,9158,0,3,0,00004a4a,3
9159,9159,0,3,0,00004a4a,3
9160,9160,0,3,2,0000bc4a,3
9161,9161,0,3,3,0000f7f7,3
9162,9162,0,3,0,000002ff,3
9163,9163,0,3,0,00004a00,3
9164,9164,0,3,0,00004a4a,3
9165,9165,0,3,0,00004a4a,3
9166,9166,0,3,0,00004a4a,3
9167,9167,0,3,0,00004a4a,3
9168,9168,0,3,2,0000bc4a,3
9169,9169,0,3,3,0000f7f7,3
9170,9170,0,3,0,000002ff,3
9171,9171,0,3,0,00004a00,3
9172,9172,0,3,0,00004a4a,3
9173,9173,0,3,0,00004a4a,3
9174,9174,0,3,0,00004a4a,3
9175,9175,0,3,0,00004a4a,3
9176,9176,0,3,2,0000bc4a,3
9177,9177,0,3,3,0000f7f7,3
9178,9178,0,3,0,000002ff,3
9179,9179,0,3,0,00004a00,3
9180,9180,0,3,0,00004a4a,3
9181,9181,0,3,0,00004a4a,3
9182,9182,0,3,0,00004a4a,3
9183,9183,0,3,0,00004a4a,3
9184,9184,0,3,2,0000bc4a,3
9185,9185,0,3,3,0000f7f7,3
9186,9186,0,3,0,000002ff,3
9187,9187,0,3,0,00004a00,3
9188,9188,0,3,0,00004a4a,3
9189,9189,0,3,0,00004a4a,3
9190,9190,0,3,0,00004a4a,3
9191,9191,0,3,0,00004a4a,3
9192,9192,0,3,2,0000bc4a,3
9193,9193,0,3,3,0000f7f7,3
9194,9194,0,3,0,000002ff,3
9195,9195,0,3,0,00004a00,3
9196,9196,0,3,0,00004a4a,3
9197,9197,0,3,0,00004a4a,3
9198,9198,0,3,0,00004a4a,3
9199,9199,0,3,0,00004a4a,3
9200,9200,0,3,2,0000bc4a,3
9201,9201,0,3,3,0000f7f7,3
9202,9202,0,3,0,000002ff,3
9203,9203,0,3,0,00004a00,3
9204,9204,0,3,0,00004a4a,3
9205,9205,0,3,0,00004a4a,3
9206,9206,0,3,0,00004a4a,3
9207,9207,0,3,0,00004a4a,3
9208,9208,0,3,2,0000bc4a,3
9209,9209,0,3,3,0000f7f7,3
9210,9210,0,3,0,000002ff,3
9211,9211,0,3,0,00004a00,3
9212,9212,0,3,0,00004a4a,3
9213,9213,0,3,0,00004a4a,3
9214,9214,0,3,0,00004a4a,3
9215,9215,0,3,0,00004a4a,3
9216,9216,0,3,2,0000bc4a,3
9217,9217,0,3,3,0000f7f7,3
9218,9218,0,3,0,000002ff,3
9219,9219,0,3,0,00004a00,3
9220,9220,0,3,0,00004a4a,3
9221,9221,0,3,0,00004a4a,3
9222,9222,0,3,0,00004a4a,3
9223,9223,0,3,0,00004a4a,3
9224,9224,0,3,2,0000bc4a,3
9225,9225,0,3,3,0000f7f7,3
9226,9226,0,3,0,000002ff,3
9227,9227,0,3,0,00004a00,3
9228,9228,0,3,0,00004a4a,3
9229,9229,0,3,0,00004a4a,3
9230,9230,0,3,0,00004a4a,3
9231,9231,0,3,0,00004a4a,3
9232,9232,0,3,2,0000bc4a,3
9233,9233,0,3,3,0000f7f7,3
9234,9234,0,3,0,000002ff,3
9235,9235,0,3,0,00004a00,3
9236,9236,0,3,0,00004a4a,3
9237,9237,0,3,0,00004a4a,3
9238,9238,0,3,0,00004a4a,3
9239,9239,0,3,0,00004a4a,3
9240,9240,0,3,2,0000bc4a,3
9241,9241,0,3,3,0000f7f7,3
9242,9242,0,3,0,000002ff,3
9243,9243,0,3,0,00004a00,3
9244,9244,0,3,0,00004a4a,3
9245,9245,0,3,0,00004a4a,3
9246,9246,0,3,0,00004a4a,3
9247,9247,0,3,0,00004a4a,3
9248,9248,0,3,2,0000bc4a,3
9249,9249,0,3,3,0000f7f7,3
9250,9250,0,3,0,000002ff,3
9251,9251,0,3,0,00004a00,3
9252,9252,0,3,0,00004a4a,3
9253,9253,0,3,0,00004a4a,3
9254,9254,0,3,0,00004a4a,3
9255,9255,0,3,0,00004a4a,3
9256,9256,0,3,2,0000bc4a,3
9257,9257,0,3,3,0000f7f7,3
9258,9258,0,3,0,000002ff,3
9259,9259,0,3,0,00004a00,3
9260,9260,0,3,0,00004a4a,3
9261,9261,0,3,0,00004a4a,3
9262,9262,0,3,0,00004a4a,3
9263,9263,0,3,0,00004a4a,3
9264,9264,0,3,2,0000bc4a,3
9265,9265,0,3,3,0000f7f7,3
9266,9266,0,3,0,000002ff,3
9267,9267,0,3,0,00004a00,3
9268,9268,0,3,0,00004a4a,3
9269,9269,0,3,0,00004a4a,3
9270,9270,0,3,0,00004a4a,3
9271,9271,0,3,0,00004a4a,3
9272,9272,0,3,2,0000bc4a,3
9273,9273,0,3,3,0000f7f7,3
9274,9274,0,3,0,000002ff,3
9275,9275,0,3,0,00004a00,3
9276,9276,0,3,0,00004a4a,3
9277,9277,0,3,0,00004a4a,3
9278,9278,0,3,0,00004a4a,3
9279,9279,0,3,0,00004a4a,3
9280,9280,0,3,2,0000bc4a,3
9281,9281,0,3,3,0000f7f7,3
9282,9282,0,3,0,000002ff,3
9283,9283,0,3,0,00004a00,3
9284,9284,0,3,0,00004a4a,3
9285,9285,0,3,0,00004a4a,3
9286,9286,0,3,0,00004a4a,3
9287,9287,0,3,0,00004a4a,3
9288,9288,0,3,2,0000bc4a,3
9289,9289,0,3,3,0000f7f7,3
9290,9290,0,3,0,000002ff,3
9291,9291,0,3,0,00004a00,3
9292,9292,0,3,0,00004a4a,3
9293,9293,0,3,0,00004a4a,3
9294,9294,0,3,0,00004a4a,3
9295,9295,0,3,0,00004a4a,3
9296,9296,0,3,2,0000bc4a,3
9297,9297,0,3,3,0000f7f7,3
9298,9298,0,3,0,000002ff,3
9299,9299,0,3,0,00004a00,3
9300,9300,0,3,0,00004a4a,3
9301,9301,0,3,0,00004a4a,3
9302,9302,0,3,0,00004a4a,3
9303,9303,0,3,0,00004a4a,3
9304,9304,0,3,2,0000bc4a,3
9305,9305,0,3,3,0000f7f7,3
9306,9306,0,3,0,000002ff,3
9307,9307,0,3,0,00004a00,3
9308,9308,0,3,0,00004a4a,3
9309,9309,0,3,0,00004a4a,3
9310,9310,0,3,0,00004a4a,3
9311,9311,0,3,0,00004a4a,3
9312,9312,0,3,2,0000bc4a,3
9313,9313,0,3,3,0000f7f7,3
9314,9314,0,3,0,000002ff,3
9315,9315,0,3,0,00004a00,3
9316,9316,0,3,0,00004a4a,3
9317,9317,0,3,0,00004a4a,3
9318,9318,0,3,0,00004a4a,3
9319,9319,0,3,0,00004a4a,3
9320,9320,0,3,2,0000bc4a,3
9321,9321,0,3,3,0000f7f7,3
9322,9322,0,3,0,000002ff,3
9323,9323,0,3,0,00004a00,3
9324,9324,0,3,0,00004a4a,3
9325,9325,0,3,0,00004a4a,3
9326,9326,0,3,0,00004a4a,3
9327,9327,0,3,0,00004a4a,3
9328,9328,0,3,2,0000bc4a,3
9329,9329,0,3,3,0000f7f7,3
9330,9330,0,3,0,000002ff,3
9331,9331,0,3,0,00004a00,3
9332,9332,0,3,0,00004a4a,3
9333,9333,0,3,0,00004a4a,3
9334,9334,0,3,0,00004a4a,3
9335,9335,0,3,0,00004a4a,3
9336,9336,0,3,2,0000bc4a,3
9337,9337,0,3,3,0000f7f7,3
9338,9338,0,3,0,000002ff,3
9339,9339,0,3,0,00004a00,3
9340,9340,0,3,0,00004a4a,3
9341,9341,0,3,0,00004a4a,3
9342,9342,0,3,0,00004a4a,3
9343,9343,0,3,0,00004a4a,3
9344,9344,0,3,2,0000bc4a,3
9345,9345,0,3,3,0000f7f7,3
9346,9346,0,3,0,000002ff,3
9347,9347,0,3,0,00004a00,3
9348,9348,0,3,0,00004a4a,3
9349,9349,0,3,0,00004a4a,3
9350,9350,0,3,0,00004a4a,3
9351,9351,0,3,0,00004a4a,3
9352,9352,0,3,2,0000bc4a,3
9353,9353,0,3,3,0000f7f7,3
9354,9354,0,3,0,000002ff,3
9355,9355,0,3,0,00004a00,3
9356,9356,0,3,0,00004a4a,3
9357,9357,0,3,0,00004a4a,3
9358,9358,0,3,0,00004a4a,3
9359,9359,0,3,0,00004a4a,3
9360,9360,0,3,2,0000bc4a,3
9361,9361,0,3,3,0000f7f7,3
9362,9362,0,3,0,000002ff,3
9363,9363,0,3,0,00004a00,3
9364,9364,0,3,0,00004a4a,3
9365,9365,0,3,0,00004a4a,3
9366,9366,0,3,0,00004a4a,3
9367,9367,0,3,0,00004a4a,3
9368,9368,0,3,2,0000bc4a,3
9369,9369,0,3,3,0000f7f7,3
9370,9370,0,3,0,000002ff,3
9371,9371,0,3,0,00004a00,3
9372,9372,0,3,0,00004a4a,3
9373,9373,0,3,0,00004a4a,3
9374,9374,0,3,0,00004a4a,3
9375,9375,0,3,0,00004a4a,3
9376,9376,0,3,2,0000bc4a,3
9377,9377,0,3,3,0000f7f7,3
9378,9378,0,3,0,000002ff,3
9379,9379,0,3,0,00004a00,3
9380,9380,0,3,0,00004a4a,3
9381,9381,0,3,0,00004a4a,3
9382,9382,0,3,0,00004a4a,3
9383,9383,0,3,0,00004a4a,3
9384,9384,0,3,2,0000bc4a,3
9385,9385,0,3,3,0000f7f7,3
9386,9386,0,3,0,000002ff,3
9387,9387,0,3,0,00004a00,3
9388,9388,0,3,0,00004a4a,3
9389,9389,0,3,0,00004a4a,3
9390,9390,0,3,0,00004a4a,3
9391,9391,0,3,0,00004a4a,3
9392,9392,0,3,2,0000bc4a,3
9393,9393,0,3,3,0000f7f7,3
9394,9394,0,3,0,000002ff,3
9395,9395,0,3,0,00004a00,3
9396,9396,0,3,0,00004a4a,3
9397,9397,0,3,0,00004a4a,3
9398,9398,0,3,0,00004a4a,3
9399,9399,0,3,0,00004a4a,3
9400,9400,0,3,2,0000bc4a,3
9401,9401,0,3,3,0000f7f7,3
9402,9402,0,3,0,000002ff,3
9403,9403,0,3,0,00004a00,3
9404,9404,0,3,0,00004a4a,3
9405,9405,0,3,0,00004a4a,3
9406,9406,0,3,0,00004a4a,3
9407,9407,0,3,0,00004a4a,3
9408,9408,0,3,2,0000bc4a,3
9409,9409,0,3,3,0000f7f7,3
9410,9410,0,3,0,000002ff,3
9411,9411,0,3,0,00004a00,3
9412,9412,0,3,0,00004a4a,3
9413,9413,0,3,0,00004a4a,3
9414,9414,0,3,0,00004a4a,3
9415,9415,0,3,0,00004a4a,3
9416,9416,0,3,2,0000bc4a,3
9417,9417,0,3,3,0000f7f7,3
9418,9418,0,3,0,000002ff,3
9419,9419,0,3,0,00004a00,3
9420,9420,0,3,0,00004a4a,3
9421,9421,0,3,0,00004a4a,3
9422,9422,0,3,0,00004a4a,3
9423,9423,0,3,0,00004a4a,3
9424,9424,0,3,2,0000bc4a,3
9425,9425,0,3,3,0000f7f7,3
9426,9426,0,3,0,000002ff,3
9427,9427,0,3,0,00004a00,3
9428,9428,0,3,0,00004a4a,3
9429,9429,0,3,0,00004a4a,3
9430,9430,0,3,0,00004a4a,3
9431,9431,0,3,0,00004a4a,3
9432,9432,0,3,2,0000bc4a,3
9433,9433,0,3,3,00001c1c,3
9434,9434,0,3,3,0000bc1c,3
9435,9435,0,3,3,0000f7f7,3
9436,9436,0,3,0,000002ff,3
9437,9437,0,3,0,00004a00,3
9438,9438,0,3,0,00004a4a,3
9439,9439,0,3,0,00004a4a,3
9440,9440,0,3,0,00004a4a,3
9441,9441,0,3,0,00004a4a,3
9442,9442,0,2,2,0000bc4a,2
9443,9443,0,0,3,0000f7f7,0
9444,9444,0,1,0,000002ff,1
9445,9445,0,3,0,00004a00,3
9446,9446,0,3,0,00004a4a,3
9447,9447,0,3,0,00004a4a,3
9448,9448,0,3,0,00004a4a,3
9449,9449,0,3,0,00004a4a,3
9450,9450,0,3,2,0000bc4a,3
9451,9451,0,3,3,0000f7f7,3
9452,9452,0,3,0,000002ff,3
9453,9453,0,3,0,00004a00,3
9454,9454,0,3,0,00004a4a,3
9455,9455,0,3,0,00004a4a,3
9456,9456,0,3,0,00004a4a,3
9457,9457,0,3,0,00004a4a,3
9458,9458,0,3,2,0000bc4a,3
9459,9459,0,3,3,0000f7f7,3
9460,9460,0,3,0,000002ff,3
9461,9461,0,3,0,00004a00,3
9462,9462,0,3,0,00004a4a,3
9463,9463,0,3,0,00004a4a,3
9464,9464,0,3,0,00004a4a,3
9465,9465,0,3,0,00004a4a,3
9466,9466,0,3,2,0000bc4a,3
9467,9467,0,3,3,0000f7f7,3
9468,9468,0,3,0,000002ff,3
9469,9469,0,3,0,00004a00,3
9470,9470,0,3,0,00004a4a,3
9471,9471,0,3,0,00004a4a,3
9472,9472,0,3,0,00004a4a,3
9473,9473,0,3,0,00004a4a,3
9474,9474,0,3,2,0000bc4a,3
9475,9475,0,3,3,0000f7f7,3
9476,9476,0,3,0,000002ff,3
9477,9477,0,3,0,00004a00,3
9478,9478,0,3,0,00004a4a,3
9479,9479,0,3,0,00004a4a,3
9480,9480,0,3,0,00004a4a,3
9481,9481,0,3,0,00004a4a,3
9482,9482,0,3,2,0000bc4a,3
9483,9483,0,3,3,0000f7f7,3
9484,9484,0,3,0,000002ff,3
9485,9485,0,3,0,00004a00,3
9486,9486,0,3,0,00004a4a,3
9487,9487,0,3,0,00004a4a,3
9488,9488,0,3,0,00004a4a,3
9489,9489,0,3,0,00004a4a,3
9490,9490,0,3,2,0000bc4a,3
9491,9491,0,3,3,0000f7f7,3
9492,9492,0,3,0,000002ff,3
9493,9493,0,3,0,00004a00,3
9494,9494,0,3,0,00004a4a,3
9495,9495,0,3,0,00004a4a,3
9496,9496,0,3,0,00004a4a,3
9497,9497,0,3,0,00004a4a,3
9498,9498,0,3,2,0000bc4a,3
9499,9499,0,3,3,0000f7f7,3
9500,9500,0,3,0,000002ff,3
9501,9501,0,3,0,00004a00,3
9502,9502,0,3,0,00004a4a,3
9503,9503,0,3,0,00004a4a,3
9504,9504,0,3,0,00004a4a,3
9505,9505,0,3,0,00004a4a,3
9506,9506,0,3,2,0000bc4a,3
9507,9507,0,3,3,0000f7f7,3
9508,9508,0,3,0,000002ff,3
9509,9509,0,3,0,00004a00,3
9510,9510,0,3,0,00004a4a,3
9511,9511,0,3,0,00004a4a,3
9512,9512,0,3,0,00004a4a,3
9513,9513,0,3,0,00004a4a,3
9514,9514,0,3,2,0000bc4a,3
9515,9515,0,3,3,0000f7f7,3
9516,9516,0,3,0,000002ff,3
9517,9517,0,3,0,00004a00,3
9518,9518,0,3,0,00004a4a,3
9519,9519,0,3,0,00004a4a,3
9520,9520,0,3,0,00004a4a,3
9521,9521,0,3,0,00004a4a,3
9522,9522,0,3,2,0000bc4a,3
9523,9523,0,3,3,0000f7f7,3
9524,9524,0,3,0,000002ff,3
9525,9525,0,3,0,00004a00,3
9526,9526,0,3,0,00004a4a,3
9527,9527,0,3,0,00004a4a,3
9528,9528,0,3,0,00004a4a,3
9529,9529,0,3,0,00004a4a,3
9530,9530,0,3,2,0000bc4a,3
9531,9531,0,3,3,0000f7f7,3
9532,9532,0,3,0,000002ff,3
9533,9533,0,3,0,00004a00,3
9534,9534,0,3,0,00004a4a,3
9535,9535,0,3,0,00004a4a,3
9536,9536,0,3,0,00004a4a,3
9537,9537,0,3,0,00004a4a,3
9538,9538,0,3,2,0000bc4a,3
9539,9539,0,3,3,0000f7f7,3
9540,9540,0,3,0,000002ff,3
9541,9541,0,3,0,00004a00,3
9542,9542,0,3,0,00004a4a,3
9543,9543,0,3,0,00004a4a,3
9544,9544,0,3,0,00004a4a,3
9545,9545,0,3,0,00004a4a,3
9546,9546,0,3,2,0000bc4a,3
9547,9547,0,3,3,0000f7f7,3
9548,9548,0,3,0,000002ff,3
9549,9549,0,3,0,00004a00,3
9550,9550,0,3,0,00004a4a,3
9551,9551,0,3,0,00004a4a,3
9552,9552,0,3,0,00004a4a,3
9553,9553,0,3,0,00004a4a,3
9554,9554,0,3,2,0000bc4a,3
9555,9555,0,3,3,0000f7f7,3
9556,9556,0,3,0,000002ff,3
9557,9557,0,3,0,00004a00,3
9558,9558,0,3,0,00004a4a,3
9559,9559,0,3,0,00004a4a,3
9560,9560,0,3,0,00004a4a,3
9561,9561,0,3,0,00004a4a,3
9562,9562,0,3,2,0000bc4a,3
9563,9563,0,3,3,0000f7f7,3
9564,9564,0,3,0,000002ff,3
9565,9565,0,3,0,00004a00,3
9566,9566,0,3,0,00004a4a,3
9567,9567,0,3,0,00004a4a,3
9568,9568,0,3,0,00004a4a,3
9569,9569,0,3,0,00004a4a,3
9570,9570,0,3,2,0000bc4a,3
9571,9571,0,3,3,0000f7f7,3
9572,9572,0,3,0,000002ff,3
9573,9573,0,3,0,00004a00,3
9574,9574,0,3,0,00004a4a,3
9575,9575,0,3,0,00004a4a,3
9576,9576,0,3,0,00004a4a,3
9577,9577,0,3,0,00004a4a,3
9578,9578,0,3,2,0000bc4a,3
9579,9579,0,3,3,0000f7f7,3
9580,9580,0,3,0,000002ff,3
9581,9581,0,3,0,00004a00,3
9582,9582,0,3,0,00004a4a,3
9583,9583,0,3,0,00004a4a,3
9584,9584,0,3,0,00004a4a,3
9585,9585,0,3,0,00004a4a,3
9586,9586,0,3,2,0000bc4a,3
9587,9587,0,3,3,0000f7f7,3
9588,9588,0,3,0,000002ff,3
9589,9589,0,3,0,00004a00,3
9590,9590,0,3,0,00004a4a,3
9591,9591,0,3,0,00004a4a,3
9592,9592,0,3,0,00004a4a,3
9593,9593,0,3,0,00004a4a,3
9594,9594,0,3,2,0000bc4a,3
9595,9595,0,3,3,0000f7f7,3
9596,9596,0,3,0,000002ff,3
9597,9597,0,3,0,00004a00,3
9598,9598,0,3,0,00004a4a,3
9599,9599,0,3,0,00004a4a,3
9600,9600,0,3,0,00004a4a,3
9601,9601,0,3,0,00004a4a,3
9602,9602,0,3,2,0000bc4a,3
9603,9603,0,3,3,0000f7f7,3
9604,9604,0,3,0,000002ff,3
9605,9605,0,3,0,00004a00,3
9606,9606,0,3,0,00004a4a,3
9607,9607,0,3,0,00004a4a,3
9608,9608,0,3,0,00004a4a,3
9609,9609,0,3,0,00004a4a,3
9610,9610,0,3,2,0000bc4a,3
9611,9611,0,3,3,0000f7f7,3
9612,9612,0,3,0,000002ff,3
9613,9613,0,3,0,00004a00,3
9614,9614,0,3,0,00004a4a,3
9615,9615,0,3,0,00004a4a,3
9616,9616,0,3,0,00004a4a,3
9617,9617,0,3,0,00004a4a,3
9618,9618,0,3,2,0000bc4a,3
9619,9619,0,3,3,0000f7f7,3
9620,9620,0,3,0,000002ff,3
9621,9621,0,3,0,00004a00,3
9622,9622,0,3,0,00004a4a,3
9623,9623,0,3,0,00004a4a,3
9624,9624,0,3,0,00004a4a,3
9625,9625,0,3,0,00004a4a,3
9626,9626,0,3,2,0000bc4a,3
9627,9627,0,3,3,0000f7f7,3
9628,9628,0,3,0,000002ff,3
9629,9629,0,3,0,00004a00,3
9630,9630,0,3,0,00004a4a,3
9631,9631,0,3,0,00004a4a,3
9632,9632,0,3,0,00004a4a,3
9633,9633,0,3,0,00004a4a,3
9634,9634,0,3,2,0000bc4a,3
9635,9635,0,3,3,0000f7f7,3
9636,9636,0,3,0,000002ff,3
9637,9637,0,3,0,00004a00,3
9638,9638,0,3,0,00004a4a,3
9639,9639,0,3,0,00004a4a,3
9640,9640,0,3,0,00004a4a,3
9641,9641,0,3,0,00004a4a,3
9642,9642,0,3,2,0000bc4a,3
9643,9643,0,3,3,0000f7f7,3
9644,9644,0,3,0,000002ff,3
9645,9645,0,3,0,00004a00,3
9646,9646,0,3,0,00004a4a,3
9647,9647,0,3,0,00004a4a,3
9648,9648,0,3,0,00004a4a,3
9649,9649,0,3,0,00004a4a,3
9650,9650,0,3,2,0000bc4a,3
9651,9651,0,3,3,0000f7f7,3
9652,9652,0,3,0,000002ff,3
9653,9653,0,3,0,00004a00,3
9654,9654,0,3,0,00004a4a,3
9655,9655,0,3,0,00004a4a,3
9656,9656,0,3,0,00004a4a,3
9657,9657,0,3,0,00004a4a,3
9658,9658,0,3,2,0000bc4a,3
9659,9659,0,3,3,0000f7f7,3
9660,9660,0,3,0,000002ff,3
9661,9661,0,3,0,00004a00,3
9662,9662,0,3,0,00004a4a,3
9663,9663,0,3,0,00004a4a,3
9664,9664,0,3,0,00004a4a,3
9665,9665,0,3,0,00004a4a,3
9666,9666,0,3,2,0000bc4a,3
9667,9667,0,3,3,0000f7f7,3
9668,9668,0,3,0,000002ff,3
9669,9669,0,3,0,00004a00,3
9670,9670,0,3,0,00004a4a,3
9671,9671,0,3,0,00004a4a,3
9672,9672,0,3,0,00004a4a,3
9673,9673,0,3,0,00004a4a,3
9674,9674,0,3,2,0000bc4a,3
9675,9675,0,3,3,0000f7f7,3
9676,9676,0,3,0,000002ff,3
9677,9677,0,3,0,00004a00,3
9678,9678,0,3,0,00004a4a,3
9679,9679,0,3,0,00004a4a,3
9680,9680,0,3,0,00004a4a,3
9681,9681,0,3,0,00004a4a,3
9682,9682,0,3,2,0000bc4a,3
9683,9683,0,3,3,0000f7f7,3
9684,9684,0,3,0,000002ff,3
9685,9685,0,3,0,00004a00,3
9686,9686,0,3,0,00004a4a,3
9687,9687,0,3,0,00004a4a,3
9688,9688,0,3,0,00004a4a,3
9689,9689,0,3,0,00004a4a,3
9690,9690,0,3,2,0000bc4a,3
9691,9691,0,3,3,0000f7f7,3
9692,9692,0,3,0,000002ff,3
9693,9693,0,3,0,00004a00,3
9694,9694,0,3,0,00004a4a,3
